0.000000000000000000e+00,1.157097930908203125e+02,1.485019683837890625e+02,1.226117706298828125e+02,1.354313659667968750e+02,1.326274414062500000e+02,1.114235305786132812e+02,9.983529663085937500e+01,1.082784347534179688e+02,1.275647125244140625e+02,9.511764526367187500e+01,1.501294250488281250e+02,1.397019653320312500e+02,1.367607727050781250e+02,1.079490203857421875e+02,1.325843200683593750e+02,1.210431365966796875e+02,1.085529327392578125e+02,1.100627441406250000e+02,1.037058868408203125e+02,1.824000091552734375e+02,1.386902008056640625e+02,1.157568588256835938e+02,1.231999969482421875e+02,1.161529388427734375e+02,1.462274475097656250e+02,1.202352981567382812e+02,1.164353027343750000e+02,1.527725524902343750e+02,1.365019683837890625e+02,1.316431274414062500e+02,1.330353088378906250e+02,1.152705841064453125e+02,1.115568695068359375e+02,1.227215728759765625e+02,1.291019592285156250e+02,1.131843185424804688e+02,1.331803894042968750e+02,1.271137313842773438e+02,1.141999969482421875e+02,1.094823608398437500e+02,9.941176605224609375e+01,1.107764739990234375e+02,9.481176757812500000e+01,1.065529479980468750e+02,1.310235290527343750e+02,1.283568725585937500e+02,1.183294143676757812e+02,1.016745147705078125e+02,8.205882263183593750e+01,1.162352905273437500e+02,1.650196228027343750e+02,1.359960784912109375e+02,1.187647018432617188e+02,1.320352935791015625e+02,1.359921569824218750e+02,1.803804016113281250e+02,1.197254943847656250e+02,1.516941223144531250e+02,1.195254974365234375e+02,1.854862823486328125e+02,1.262941284179687500e+02,1.139254913330078125e+02,1.675843200683593750e+02,1.497607727050781250e+02,1.508000030517578125e+02,1.190117645263671875e+02,1.142705841064453125e+02,1.618470611572265625e+02,1.453490295410156250e+02,9.018431091308593750e+01,1.334392089843750000e+02,1.076274490356445312e+02,1.245803985595703125e+02,9.565489959716796875e+01,1.365568695068359375e+02,1.390980377197265625e+02,1.164627456665039062e+02,1.151058807373046875e+02,1.365451049804687500e+02,1.409921569824218750e+02,1.188352966308593750e+02,1.485254974365234375e+02,1.336195983886718750e+02,1.125607833862304688e+02,1.107333374023437500e+02,1.391725463867187500e+02,1.332274475097656250e+02,1.640823516845703125e+02,1.444666748046875000e+02,1.367019653320312500e+02,1.401058959960937500e+02,1.270784378051757812e+02,1.239725494384765625e+02,1.066980438232421875e+02,1.267137298583984375e+02,1.146745147705078125e+02,1.068274536132812500e+02,9.678431701660156250e+01,1.076549072265625000e+02
1.157097930908203125e+02,0.000000000000000000e+00,1.609176483154296875e+02,1.414588165283203125e+02,1.348666687011718750e+02,1.419137268066406250e+02,1.479882354736328125e+02,1.348235321044921875e+02,1.364745178222656250e+02,1.461764831542968750e+02,1.246235351562500000e+02,1.457137298583984375e+02,1.726744995117187500e+02,1.295215759277343750e+02,1.394627380371093750e+02,1.260196075439453125e+02,1.393255004882812500e+02,1.318156890869140625e+02,1.250509796142578125e+02,1.350627441406250000e+02,1.859058837890625000e+02,5.585882186889648438e+01,1.365411834716796875e+02,1.435607910156250000e+02,1.182627487182617188e+02,1.544235229492187500e+02,1.428392181396484375e+02,1.569294128417968750e+02,1.706392211914062500e+02,1.406117553710937500e+02,1.709294128417968750e+02,1.370666656494140625e+02,1.297960815429687500e+02,1.381529388427734375e+02,1.107921600341796875e+02,1.417294158935546875e+02,1.518745117187500000e+02,8.010588073730468750e+01,1.505804138183593750e+02,1.283411865234375000e+02,1.340705871582031250e+02,1.271843109130859375e+02,1.270431365966796875e+02,1.261215667724609375e+02,1.501137237548828125e+02,1.359490203857421875e+02,1.403725433349609375e+02,1.194352951049804688e+02,1.388274536132812500e+02,1.164745178222656250e+02,1.254823455810546875e+02,9.605490112304687500e+01,1.356274566650390625e+02,1.418313751220703125e+02,1.606235351562500000e+02,1.495764770507812500e+02,1.168352966308593750e+02,1.345019531250000000e+02,1.761647033691406250e+02,1.353450927734375000e+02,1.658078460693359375e+02,1.491568603515625000e+02,1.260980377197265625e+02,1.043686218261718750e+02,1.266156845092773438e+02,1.483450927734375000e+02,1.190431365966796875e+02,1.382156982421875000e+02,1.569843139648437500e+02,1.199058837890625000e+02,1.343568725585937500e+02,1.316431427001953125e+02,1.340666656494140625e+02,1.327764739990234375e+02,1.480313720703125000e+02,8.672941589355468750e+01,1.697490234375000000e+02,1.354039306640625000e+02,1.407372589111328125e+02,1.348980407714843750e+02,1.387254943847656250e+02,8.325097656250000000e+01,1.461176452636718750e+02,1.123803939819335938e+02,1.482392272949218750e+02,1.341764831542968750e+02,1.671098022460937500e+02,1.294862670898437500e+02,1.145058898925781250e+02,1.335490264892578125e+02,1.191490173339843750e+02,1.360196228027343750e+02,1.461686248779296875e+02,1.172039184570312500e+02,1.316156921386718750e+02,8.003921508789062500e+01,1.342431335449218750e+02,1.373137207031250000e+02,1.490509948730468750e+02,1.324470672607421875e+02
1.485019683837890625e+02,1.609176483154296875e+02,0.000000000000000000e+00,1.256078414916992188e+02,1.278470611572265625e+02,1.394117736816406250e+02,1.262470626831054688e+02,1.366588287353515625e+02,1.112117614746093750e+02,9.869411468505859375e+01,1.575490264892578125e+02,1.134784240722656250e+02,1.617098083496093750e+02,1.403686218261718750e+02,1.139490203857421875e+02,1.382862854003906250e+02,1.451215667724609375e+02,1.453921508789062500e+02,1.001490173339843750e+02,1.246000061035156250e+02,1.123764648437500000e+02,1.693490295410156250e+02,1.147843170166015625e+02,1.219921569824218750e+02,1.460039215087890625e+02,1.725803985595703125e+02,1.082666625976562500e+02,1.780823669433593750e+02,1.723098144531250000e+02,1.122117691040039062e+02,1.303725433349609375e+02,1.579372558593750000e+02,1.203137359619140625e+02,1.291019592285156250e+02,1.500705871582031250e+02,1.191333312988281250e+02,1.463058776855468750e+02,1.590784301757812500e+02,1.372705993652343750e+02,1.354705810546875000e+02,1.206588287353515625e+02,1.540627441406250000e+02,1.205019683837890625e+02,1.352509765625000000e+02,1.120196075439453125e+02,1.307568664550781250e+02,1.421294097900390625e+02,1.385097961425781250e+02,1.228588256835937500e+02,1.577294158935546875e+02,1.234666671752929688e+02,1.914666748046875000e+02,1.405294036865234375e+02,1.188352966308593750e+02,1.252431488037109375e+02,1.608392028808593750e+02,1.969764709472656250e+02,1.203372573852539062e+02,1.262588195800781250e+02,1.272431335449218750e+02,1.276274566650390625e+02,1.111490173339843750e+02,1.369058837890625000e+02,2.017098083496093750e+02,1.224431381225585938e+02,1.211294250488281250e+02,1.335921630859375000e+02,1.181294097900390625e+02,1.478941345214843750e+02,1.656941223144531250e+02,1.414078521728515625e+02,1.249450988769531250e+02,1.107882385253906250e+02,1.323686218261718750e+02,1.442274475097656250e+02,1.525254821777343750e+02,1.532078552246093750e+02,1.307294158935546875e+02,1.370274505615234375e+02,1.362548980712890625e+02,1.355411682128906250e+02,1.505764770507812500e+02,1.664313659667968750e+02,1.424196166992187500e+02,1.177843170166015625e+02,1.418000183105468750e+02,1.331647033691406250e+02,1.364431457519531250e+02,1.714235382080078125e+02,1.097843170166015625e+02,1.431176452636718750e+02,1.388901977539062500e+02,8.352548980712890625e+01,1.458078460693359375e+02,1.518588256835937500e+02,1.647372589111328125e+02,1.353647003173828125e+02,1.487882385253906250e+02,1.239372558593750000e+02,1.167215728759765625e+02
1.226117706298828125e+02,1.414588165283203125e+02,1.256078414916992188e+02,0.000000000000000000e+00,1.079411773681640625e+02,1.213333282470703125e+02,1.000666656494140625e+02,1.275999984741210938e+02,8.524314117431640625e+01,1.090392150878906250e+02,1.162784347534179688e+02,7.252156829833984375e+01,1.509803924560546875e+02,1.303843078613281250e+02,8.303921508789062500e+01,1.095960845947265625e+02,1.179529418945312500e+02,7.915686035156250000e+01,9.865882873535156250e+01,8.087451171875000000e+01,1.388627624511718750e+02,1.410039367675781250e+02,7.782745361328125000e+01,1.076078414916992188e+01,1.062078399658203125e+02,1.361725463867187500e+02,8.482352447509765625e+01,1.590235290527343750e+02,1.682627563476562500e+02,6.683137512207031250e+01,1.318862762451171875e+02,9.929411315917968750e+01,1.165333404541015625e+02,8.333725738525390625e+01,1.309098052978515625e+02,8.425489807128906250e+01,1.383764648437500000e+02,1.442156829833984375e+02,1.122274475097656250e+02,1.410627441406250000e+02,7.902745056152343750e+01,8.361569213867187500e+01,9.010980224609375000e+01,8.269412231445312500e+01,1.001137237548828125e+02,1.162627487182617188e+02,8.282745361328125000e+01,9.432157897949218750e+01,1.132980422973632812e+02,1.178549041748046875e+02,1.051372528076171875e+02,1.886666717529296875e+02,1.577843170166015625e+02,6.933724975585937500e+01,1.362470550537109375e+02,1.006352996826171875e+02,1.839882354736328125e+02,9.391372680664062500e+01,1.372156982421875000e+02,2.065490341186523438e+01,1.475019531250000000e+02,5.349411773681640625e+01,1.211333389282226562e+02,1.723294067382812500e+02,1.470549011230468750e+02,7.658823394775390625e+01,1.333176574707031250e+02,4.775294494628906250e+01,1.404509887695312500e+02,1.712862854003906250e+02,1.110000000000000000e+02,9.665489959716796875e+01,7.589411926269531250e+01,1.118901977539062500e+02,1.263450927734375000e+02,1.380156860351562500e+02,9.654902648925781250e+01,2.836862564086914062e+01,4.558431243896484375e+01,8.284313964843750000e+01,1.262078475952148438e+02,1.550862731933593750e+02,1.565646972656250000e+02,1.278156890869140625e+02,1.273764648437500000e+02,9.325881958007812500e+01,1.385843200683593750e+02,1.174470672607421875e+02,1.669372558593750000e+02,1.283411865234375000e+02,1.419647064208984375e+02,1.223255004882812500e+02,9.440391540527343750e+01,1.257607879638671875e+02,8.947450256347656250e+01,1.611921691894531250e+02,9.845490264892578125e+01,9.583921813964843750e+01,1.140627441406250000e+02,3.821960830688476562e+01
1.354313659667968750e+02,1.348666687011718750e+02,1.278470611572265625e+02,1.079411773681640625e+02,0.000000000000000000e+00,1.077686309814453125e+02,9.301176452636718750e+01,1.343176574707031250e+02,7.724706268310546875e+01,1.075843124389648438e+02,1.214745178222656250e+02,1.122039184570312500e+02,1.733372497558593750e+02,1.197686309814453125e+02,8.876078033447265625e+01,9.069019317626953125e+01,1.342470703125000000e+02,8.892549133300781250e+01,1.065215759277343750e+02,7.660392761230468750e+01,1.301921691894531250e+02,1.408901977539062500e+02,8.278039550781250000e+01,1.021529388427734375e+02,1.126980438232421875e+02,1.592901916503906250e+02,7.314901733398437500e+01,1.741254882812500000e+02,1.652705841064453125e+02,9.579216003417968750e+01,1.276470642089843750e+02,1.343960876464843750e+02,1.155019531250000000e+02,9.136470794677734375e+01,1.472745056152343750e+02,1.068941192626953125e+02,1.279882354736328125e+02,1.487843170166015625e+02,1.050627441406250000e+02,1.134039230346679688e+02,8.881961059570312500e+01,1.003254928588867188e+02,6.896078491210937500e+01,7.559999847412109375e+01,1.078980407714843750e+02,4.625882339477539062e+01,1.032941131591796875e+02,1.105450897216796875e+02,1.118666687011718750e+02,1.373725433349609375e+02,1.374941101074218750e+02,1.772117614746093750e+02,1.151607818603515625e+02,1.041568603515625000e+02,1.005333328247070312e+02,1.012196044921875000e+02,1.585254821777343750e+02,6.578430938720703125e+01,1.053843154907226562e+02,1.105098037719726562e+02,1.667529296875000000e+02,9.358432006835937500e+01,1.278980407714843750e+02,1.576117706298828125e+02,1.362274475097656250e+02,1.193372650146484375e+02,1.278862762451171875e+02,1.056470642089843750e+02,1.657882537841796875e+02,1.573607788085937500e+02,1.236784362792968750e+02,1.026274566650390625e+02,9.512156677246093750e+01,1.205529403686523438e+02,1.374313659667968750e+02,1.447803955078125000e+02,1.388666687011718750e+02,1.134705886840820312e+02,9.747843170166015625e+01,9.616470336914062500e+01,1.343607940673828125e+02,1.500156860351562500e+02,1.707490234375000000e+02,1.121333312988281250e+02,9.651765441894531250e+01,1.083137283325195312e+02,1.380156860351562500e+02,7.725490570068359375e+01,1.555764770507812500e+02,1.025882415771484375e+02,1.278431396484375000e+02,1.139215698242187500e+02,9.489411926269531250e+01,1.144941253662109375e+02,1.002549057006835938e+02,1.348431396484375000e+02,6.732156372070312500e+01,1.030117645263671875e+02,1.340117645263671875e+02,9.390980529785156250e+01
1.326274414062500000e+02,1.419137268066406250e+02,1.394117736816406250e+02,1.213333282470703125e+02,1.077686309814453125e+02,0.000000000000000000e+00,1.302862854003906250e+02,1.263686294555664062e+02,1.187411651611328125e+02,1.118470535278320312e+02,1.310705871582031250e+02,1.185372619628906250e+02,1.698823547363281250e+02,1.164078521728515625e+02,1.231333389282226562e+02,1.115098037719726562e+02,1.099058837890625000e+02,1.085686187744140625e+02,1.184862670898437500e+02,1.048980407714843750e+02,1.404313659667968750e+02,1.548784332275390625e+02,9.654901123046875000e+01,1.188470611572265625e+02,1.156745071411132812e+02,1.398039245605468750e+02,1.163843231201171875e+02,1.600980529785156250e+02,1.603490295410156250e+02,1.068235321044921875e+02,1.435411682128906250e+02,1.179607849121093750e+02,1.252392196655273438e+02,1.045294189453125000e+02,1.284862670898437500e+02,1.049529418945312500e+02,1.189725494384765625e+02,1.311803894042968750e+02,1.175921630859375000e+02,1.086705932617187500e+02,1.239843139648437500e+02,1.145411834716796875e+02,1.186980438232421875e+02,1.025372543334960938e+02,1.336745147705078125e+02,1.060823516845703125e+02,1.241764678955078125e+02,1.388313751220703125e+02,1.403411865234375000e+02,1.387333374023437500e+02,1.499294128417968750e+02,1.726274566650390625e+02,1.501294097900390625e+02,1.246548995971679688e+02,1.304588317871093750e+02,1.162431335449218750e+02,1.638078460693359375e+02,9.879999542236328125e+01,1.464862823486328125e+02,1.239019546508789062e+02,1.581607971191406250e+02,1.149764709472656250e+02,1.202941131591796875e+02,1.629882354736328125e+02,1.427882385253906250e+02,1.217254943847656250e+02,1.196000061035156250e+02,1.201529388427734375e+02,1.707333374023437500e+02,1.358823547363281250e+02,1.350784301757812500e+02,1.191411743164062500e+02,1.186941223144531250e+02,1.177882385253906250e+02,1.527451019287109375e+02,1.352627563476562500e+02,1.614823608398437500e+02,1.227764739990234375e+02,1.093882293701171875e+02,1.216588287353515625e+02,1.389372558593750000e+02,1.311019592285156250e+02,1.265176467895507812e+02,1.174548950195312500e+02,1.198156890869140625e+02,1.217215728759765625e+02,1.484039306640625000e+02,1.072431411743164062e+02,1.618078460693359375e+02,1.262470550537109375e+02,1.311568603515625000e+02,1.393372497558593750e+02,1.058548965454101562e+02,1.219568710327148438e+02,1.090431365966796875e+02,1.249254913330078125e+02,1.058196105957031250e+02,1.186392211914062500e+02,1.532235412597656250e+02,1.124156875610351562e+02
1.114235305786132812e+02,1.479882354736328125e+02,1.262470626831054688e+02,1.000666656494140625e+02,9.301176452636718750e+01,1.302862854003906250e+02,0.000000000000000000e+00,1.395254821777343750e+02,3.253333282470703125e+01,1.116549072265625000e+02,8.625882720947265625e+01,9.873725891113281250e+01,1.357686309814453125e+02,1.140117645263671875e+02,4.207843017578125000e+01,1.236862792968750000e+02,1.220901947021484375e+02,1.106980514526367188e+02,8.907058715820312500e+01,8.440000152587890625e+01,1.678235321044921875e+02,1.590235290527343750e+02,9.391764831542968750e+01,9.740784454345703125e+01,9.613333129882812500e+01,1.570470581054687500e+02,8.632549285888671875e+01,1.609254913330078125e+02,1.555451049804687500e+02,9.298431396484375000e+01,9.219608306884765625e+01,1.210313796997070312e+02,9.394902038574218750e+01,1.012627410888671875e+02,1.474313659667968750e+02,9.387451171875000000e+01,9.228627014160156250e+01,1.570980377197265625e+02,9.306274414062500000e+01,1.017254943847656250e+02,5.230980300903320312e+01,1.027647094726562500e+02,7.409019470214843750e+01,8.367059326171875000e+01,7.644705200195312500e+01,1.072627487182617188e+02,9.703529357910156250e+01,1.170549011230468750e+02,7.072940826416015625e+01,1.150274505615234375e+02,9.398823547363281250e+01,1.946313781738281250e+02,1.281882324218750000e+02,9.018823242187500000e+01,1.110509796142578125e+02,1.257372512817382812e+02,1.848470764160156250e+02,1.015882339477539062e+02,1.354862823486328125e+02,9.903529357910156250e+01,1.631529541015625000e+02,1.032548980712890625e+02,1.138196105957031250e+02,1.796039428710937500e+02,1.138352890014648438e+02,1.013529357910156250e+02,1.183568725585937500e+02,7.269804382324218750e+01,1.420627441406250000e+02,1.622156677246093750e+02,5.687059020996093750e+01,1.104470596313476562e+02,4.517647171020507812e+01,1.070862731933593750e+02,8.930588531494140625e+01,1.461215820312500000e+02,1.081294097900390625e+02,9.078823852539062500e+01,9.214509582519531250e+01,1.152784271240234375e+02,1.237019653320312500e+02,1.524705810546875000e+02,1.505215759277343750e+02,1.106431427001953125e+02,1.037254943847656250e+02,9.690196228027343750e+01,1.116156845092773438e+02,1.221333312988281250e+02,1.533882446289062500e+02,1.288392333984375000e+02,1.288941192626953125e+02,1.234745178222656250e+02,1.054823608398437500e+02,1.035607833862304688e+02,1.079411773681640625e+02,1.570784301757812500e+02,8.976863098144531250e+01,1.087843170166015625e+02,8.870196533203125000e+01,8.208235168457031250e+01
9.983529663085937500e+01,1.348235321044921875e+02,1.366588287353515625e+02,1.275999984741210938e+02,1.343176574707031250e+02,1.263686294555664062e+02,1.395254821777343750e+02,0.000000000000000000e+00,1.394156799316406250e+02,1.306470642089843750e+02,9.552548980712890625e+01,1.588039245605468750e+02,1.460941162109375000e+02,1.535921630859375000e+02,1.412196044921875000e+02,1.433451080322265625e+02,1.248862762451171875e+02,1.144117660522460938e+02,1.297725524902343750e+02,1.273058776855468750e+02,1.479372558593750000e+02,1.491686401367187500e+02,1.256078491210937500e+02,1.253647079467773438e+02,1.523568725585937500e+02,9.848627471923828125e+01,1.240156860351562500e+02,7.034901428222656250e+01,1.615254974365234375e+02,1.477411804199218750e+02,1.585843200683593750e+02,1.057176513671875000e+02,1.483921508789062500e+02,1.219254913330078125e+02,1.100627517700195312e+02,1.412980346679687500e+02,1.371607971191406250e+02,1.333450927734375000e+02,1.546196136474609375e+02,1.346862792968750000e+02,1.364627380371093750e+02,1.063294143676757812e+02,1.475686340332031250e+02,1.237921600341796875e+02,1.266627426147460938e+02,1.240117645263671875e+02,1.269215698242187500e+02,1.256235198974609375e+02,1.317843170166015625e+02,6.176863098144531250e+01,1.236862792968750000e+02,1.442666625976562500e+02,1.530000000000000000e+02,1.430862731933593750e+02,1.176509780883789062e+02,1.098980407714843750e+02,1.866235351562500000e+02,1.202509765625000000e+02,1.234352951049804688e+02,1.304039306640625000e+02,1.942000122070312500e+02,1.252117614746093750e+02,1.192823562622070312e+02,1.383451080322265625e+02,1.624588165283203125e+02,1.524313659667968750e+02,1.465333251953125000e+02,1.366000061035156250e+02,1.746078491210937500e+02,1.283529357910156250e+02,1.308823547363281250e+02,1.489607849121093750e+02,1.409607849121093750e+02,1.440000000000000000e+02,1.073647079467773438e+02,1.134745178222656250e+02,1.458196105957031250e+02,1.344627380371093750e+02,1.278588256835937500e+02,1.451803894042968750e+02,1.349843139648437500e+02,1.023725433349609375e+02,1.296470642089843750e+02,1.523098144531250000e+02,1.256588211059570312e+02,9.629412078857421875e+01,1.739411621093750000e+02,1.302941131591796875e+02,1.639647064208984375e+02,1.526156921386718750e+02,1.652117614746093750e+02,1.584980468750000000e+02,1.171490249633789062e+02,1.378549041748046875e+02,1.064313735961914062e+02,1.131843109130859375e+02,1.424548950195312500e+02,1.000745086669921875e+02,1.042745056152343750e+02,1.296078491210937500e+02
1.082784347534179688e+02,1.364745178222656250e+02,1.112117614746093750e+02,8.524314117431640625e+01,7.724706268310546875e+01,1.187411651611328125e+02,3.253333282470703125e+01,1.394156799316406250e+02,0.000000000000000000e+00,9.810980224609375000e+01,9.669803619384765625e+01,7.994509887695312500e+01,1.353137359619140625e+02,1.119019622802734375e+02,2.400784301757812500e+01,1.100313720703125000e+02,1.132117614746093750e+02,1.009882431030273438e+02,7.419215393066406250e+01,6.891764068603515625e+01,1.561686248779296875e+02,1.506313781738281250e+02,7.614509582519531250e+01,8.388627624511718750e+01,9.361569213867187500e+01,1.605843048095703125e+02,6.738430786132812500e+01,1.689019775390625000e+02,1.543450927734375000e+02,7.752548980712890625e+01,9.316078186035156250e+01,1.112039184570312500e+02,8.789411926269531250e+01,8.886274719238281250e+01,1.371647033691406250e+02,7.696470642089843750e+01,1.011411743164062500e+02,1.508392181396484375e+02,9.243529510498046875e+01,9.965489959716796875e+01,3.805097961425781250e+01,1.040039215087890625e+02,5.588626861572265625e+01,7.290980529785156250e+01,7.071372985839843750e+01,9.547451019287109375e+01,9.297254943847656250e+01,9.964314270019531250e+01,6.938039398193359375e+01,1.174823532104492188e+02,9.139215850830078125e+01,1.865215759277343750e+02,1.159686279296875000e+02,7.543529510498046875e+01,9.594509887695312500e+01,1.175097961425781250e+02,1.714666748046875000e+02,8.924313354492187500e+01,1.410470581054687500e+02,8.449411773681640625e+01,1.437960815429687500e+02,8.956863403320312500e+01,1.114823455810546875e+02,1.760902099609375000e+02,1.185882415771484375e+02,8.393333435058593750e+01,1.083333358764648438e+02,6.245490264892578125e+01,1.301568603515625000e+02,1.634627380371093750e+02,6.141176223754882812e+01,9.377255249023437500e+01,2.888627624511718750e+01,9.998823547363281250e+01,9.394902038574218750e+01,1.349450988769531250e+02,1.089137268066406250e+02,7.851372528076171875e+01,8.350196838378906250e+01,1.010196075439453125e+02,1.219764785766601562e+02,1.427686309814453125e+02,1.608196105957031250e+02,1.023921585083007812e+02,8.639999389648437500e+01,9.864314270019531250e+01,9.303529357910156250e+01,1.132078475952148438e+02,1.496078491210937500e+02,1.144705886840820312e+02,1.228392181396484375e+02,1.117803955078125000e+02,9.352941894531250000e+01,1.001960830688476562e+02,9.613725280761718750e+01,1.514156951904296875e+02,7.664706420898437500e+01,1.035686340332031250e+02,9.049803924560546875e+01,6.703137207031250000e+01
1.275647125244140625e+02,1.461764831542968750e+02,9.869411468505859375e+01,1.090392150878906250e+02,1.075843124389648438e+02,1.118470535278320312e+02,1.116549072265625000e+02,1.306470642089843750e+02,9.810980224609375000e+01,0.000000000000000000e+00,1.351686248779296875e+02,9.190588378906250000e+01,1.777607727050781250e+02,1.086313781738281250e+02,9.473725891113281250e+01,8.837648010253906250e+01,1.222627487182617188e+02,1.019921646118164062e+02,1.023411865234375000e+02,7.847843933105468750e+01,1.367803955078125000e+02,1.559019622802734375e+02,6.832548522949218750e+01,1.088196105957031250e+02,1.260313720703125000e+02,1.666941223144531250e+02,1.004902038574218750e+02,1.778745117187500000e+02,1.635686340332031250e+02,8.407450866699218750e+01,1.388235321044921875e+02,1.182000045776367188e+02,1.084745101928710938e+02,7.512941741943359375e+01,1.255568695068359375e+02,9.191372680664062500e+01,1.194000015258789062e+02,1.319215698242187500e+02,1.213215789794921875e+02,1.059529418945312500e+02,1.033372497558593750e+02,1.240823516845703125e+02,1.109843139648437500e+02,9.912940979003906250e+01,1.210666656494140625e+02,1.080549011230468750e+02,1.342352905273437500e+02,9.479608154296875000e+01,1.171294097900390625e+02,1.411607818603515625e+02,1.278627471923828125e+02,1.989450988769531250e+02,1.495372619628906250e+02,8.430588531494140625e+01,1.022901992797851562e+02,1.223725585937500000e+02,1.843294067382812500e+02,8.179216003417968750e+01,1.381764831542968750e+02,1.126039276123046875e+02,1.349568634033203125e+02,7.749803924560546875e+01,1.203058776855468750e+02,1.852117614746093750e+02,1.161411743164062500e+02,9.036471557617187500e+01,1.155098114013671875e+02,9.439215850830078125e+01,1.626745147705078125e+02,1.592509918212890625e+02,1.231058807373046875e+02,7.962353515625000000e+01,9.116078948974609375e+01,1.021215667724609375e+02,1.318078460693359375e+02,1.374862823486328125e+02,1.588745117187500000e+02,1.159568634033203125e+02,1.005058746337890625e+02,9.050980377197265625e+01,1.381254882812500000e+02,1.373019561767578125e+02,1.583803863525390625e+02,1.140941162109375000e+02,1.181960830688476562e+02,1.246666717529296875e+02,1.405960845947265625e+02,8.746666717529296875e+01,1.756392211914062500e+02,6.749019622802734375e+01,1.350588378906250000e+02,1.039058837890625000e+02,9.353726196289062500e+01,1.113411788940429688e+02,1.107725524902343750e+02,1.451960754394531250e+02,1.077137298583984375e+02,1.122117614746093750e+02,1.306235351562500000e+02,9.761961364746093750e+01
